,ANIO,ID_INDICADOR,VALOR,ID_CONTINENTE,ID_INCOME,ID_PAIS
1505,1997,5,524190.0,3,0,13
1506,1998,5,526000.0,3,0,13
1507,1999,5,522750.0,3,0,13
1508,2000,5,530890.0,3,0,13
1509,2001,5,545260.0,3,0,13
1510,2002,5,530789.98,3,0,13
1511,2003,5,543039.98,3,0,13
1512,2004,5,543080.02,3,0,13
1513,2005,5,540919.98,3,0,13
1514,2006,5,542060.0,3,0,13
1515,2007,5,530500.0,3,0,13
1516,2008,5,515340.03,3,0,13
1517,2009,5,466489.99,3,0,13
1518,2010,5,482440.0,3,0,13
1519,2011,5,445590.0,3,0,13
1520,2012,5,467780.0,3,0,13
1521,2013,5,453760.01,3,0,13
1522,2014,5,415600.01,3,0,13
1523,2015,5,401079.99,3,0,13
1524,2016,5,380810.0,3,0,13
1525,2017,5,367000.0,3,0,13
1526,2018,5,360730.01,3,0,13
1527,2019,5,348920.01,3,0,13
1528,2020,5,328872.07,3,0,13
1529,2021,5,174506.51,3,0,13
1530,1992,5,78180.0,3,0,14
1531,1993,5,78090.0,3,0,14
1532,1994,5,79730.0,3,0,14
1533,1995,5,82830.0,3,0,14
1534,1996,5,82750.0,3,0,14
1535,1997,5,83760.0,3,0,14
1536,1998,5,87130.0,3,0,14
1537,1999,5,87400.0,3,0,14
1538,2000,5,94460.0,3,0,14
1539,2001,5,96610.0,3,0,14
1540,2002,5,96600.0,3,0,14
1541,2003,5,100220.0,3,0,14
1542,2004,5,99840.0,3,0,14
1543,2005,5,101950.0,3,0,14
1544,2006,5,100700.0,3,0,14
1545,2007,5,104310.0,3,0,14
1546,2008,5,100410.0,3,0,14
1547,2009,5,94740.0,3,0,14
1548,2010,5,87580.0,3,0,14
1549,2011,5,84550.0,3,0,14
1550,2012,5,80090.0,3,0,14
1551,2013,5,72480.0,3,0,14
1552,2014,5,69550.0,3,0,14
1553,2015,5,68010.0,3,0,14
1554,2016,5,66850.0,3,0,14
1555,2017,5,66800.0,3,0,14
1556,2018,5,65020.0,3,0,14
1557,2019,5,60000.0,3,0,14
1558,2020,5,179674.59,3,0,14
1559,2021,5,30049.5,3,0,14
1560,1992,5,171510.0,2,1,15
1561,1993,5,185090.0,2,1,15
1562,1994,5,199180.0,2,1,15
1563,1995,5,223680.0,2,1,15
1564,1996,5,236720.0,2,1,15
1565,1997,5,261160.0,2,1,15
1566,1998,5,262700.0,2,1,15
1567,1999,5,279480.0,2,1,15
1568,2000,5,280650.0,2,1,15
1569,2001,5,302060.0,2,1,15
1570,2002,5,305640.01,2,1,15
1571,2003,5,333890.01,2,1,15
1572,2004,5,341239.99,2,1,15
1573,2005,5,342149.99,2,1,15
1574,2006,5,364470.0,2,1,15
1575,2007,5,379959.99,2,1,15
1576,2008,5,376140.01,2,1,15
1577,2009,5,391079.99,2,1,15
1578,2010,5,415519.99,2,1,15
1579,2011,5,475310.0,2,1,15
1580,2012,5,481510.01,2,1,15
1581,2013,5,447940.0,2,1,15
1582,2014,5,483910.0,2,1,15
1583,2015,5,488549.99,2,1,15
1584,2016,5,482510.01,2,1,15
1585,2017,5,517320.01,2,1,15
1586,2018,5,576989.99,2,1,15
1587,2019,5,619840.03,2,1,15
1588,2020,5,1380526.67,2,1,15
1589,2021,5,309954.01,2,1,15
1590,1992,5,626290.0,2,1,16
1591,1993,5,651350.0,2,1,16
1592,1994,5,685900.0,2,1,16
1593,1995,5,737860.0,2,1,16
1594,1996,5,774070.0,2,1,16
1595,1997,5,819270.0,2,1,16
1596,1998,5,836270.0,2,1,16
1597,1999,5,901330.0,2,1,16
1598,2000,5,937860.0,2,1,16
1599,2001,5,953540.0,2,1,16
1600,2002,5,985450.01,2,1,16
1601,2003,5,1011770.02,2,1,16
1602,2004,5,1085670.04,2,1,16
1603,2005,5,1136469.97,2,1,16
1604,2006,5,1215209.96,2,1,16
1605,2007,5,1336739.99,2,1,16
1606,2008,5,1424380.0,2,1,16
1607,2009,5,1564880.0,2,1,16
1608,2010,5,1659979.98,2,1,16
1609,2011,5,1756739.99,2,1,16
1610,2012,5,1909439.94,2,1,16
1611,2013,5,1972430.05,2,1,16
1612,2014,5,2147110.11,2,1,16
1613,2015,5,2158020.02,2,1,16
1614,2016,5,2195250.0,2,1,16
1615,2017,5,2320409.91,2,1,16
1616,2018,5,2451929.93,2,1,16
1617,2019,5,2456300.05,2,1,16
1618,2020,5,1695613.4,2,1,16
1619,2021,5,1228192.52,2,1,16
1620,1992,5,36860.0,2,0,17
1621,1993,5,40500.0,2,0,17
1622,1994,5,43360.0,2,0,17
1623,1995,5,46780.0,2,0,17
1624,1996,5,48730.0,2,0,17
1625,1997,5,50970.0,2,0,17
1626,1998,5,51500.0,2,0,17
1627,1999,5,52980.0,2,0,17
1628,2000,5,57000.0,2,0,17
1629,2001,5,57950.0,2,0,17
1630,2002,5,61080.0,2,0,17
1631,2003,5,62930.0,2,0,17
1632,2004,5,63160.0,2,0,17
1633,2005,5,61010.0,2,0,17
1634,2006,5,64330.0,2,0,17
1635,2007,5,66600.0,2,0,17
1636,2008,5,66710.0,2,0,17
1637,2009,5,65730.0,2,0,17
1638,2010,5,70520.0,2,0,17
1639,2011,5,69820.0,2,0,17
1640,2012,5,76060.0,2,0,17
1641,2013,5,67000.0,2,0,17
1642,2014,5,64720.0,2,0,17
1643,2015,5,66140.0,2,0,17
1644,2016,5,64980.0,2,0,17
1645,2017,5,65610.0,2,0,17
1646,2018,5,61080.0,2,0,17
1647,2019,5,62650.0,2,0,17
1648,2020,5,938786.73,2,0,17
1649,2021,5,31374.0,2,0,17
1650,1992,5,402270.0,3,0,18
1651,1993,5,396930.0,3,0,18
1652,1994,5,392290.0,3,0,18
1653,1995,5,416420.0,3,0,18
1654,1996,5,412150.0,3,0,18
1655,1997,5,415520.0,3,0,18
1656,1998,5,426370.0,3,0,18
1657,1999,5,433010.0,3,0,18
1658,2000,5,436300.0,3,0,18
1659,2001,5,436570.0,3,0,18
1660,2002,5,443470.0,3,0,18
1661,2003,5,462200.01,3,0,18
1662,2004,5,472399.99,3,0,18
1663,2005,5,473829.99,3,0,18
1664,2006,5,466649.99,3,0,18
1665,2007,5,459370.0,3,0,18
1666,2008,5,444980.01,3,0,18
1667,2009,5,397060.0,3,0,18
1668,2010,5,405269.99,3,0,18
1669,2011,5,396690.0,3,0,18
1670,2012,5,376750.0,3,0,18
1671,2013,5,346459.99,3,0,18
1672,2014,5,327500.0,3,0,18
1673,2015,5,337859.99,3,0,18
1674,2016,5,333340.0,3,0,18
1675,2017,5,329190.0,3,0,18
1676,2018,5,324880.0,3,0,18
1677,2019,5,317239.99,3,0,18
1678,2020,5,224053.59,3,0,18
1679,2021,5,158667.0,3,0,18
1680,1992,5,1115060.0,2,0,19
1681,1993,5,1107610.0,2,0,19
1682,1994,5,1160780.0,2,0,19
1683,1995,5,1171010.0,2,0,19
1684,1996,5,1184670.0,2,0,19
1685,1997,5,1172630.0,2,0,19
1686,1998,5,1130310.0,2,0,19
1687,1999,5,1165320.0,2,0,19
1688,2000,5,1182610.0,2,0,19
1689,2001,5,1170380.0,2,0,19
1690,2002,5,1206599.98,2,0,19
1691,2003,5,1214949.95,2,0,19
1692,2004,5,1209849.98,2,0,19
1693,2005,5,1212819.95,2,0,19
1694,2006,5,1189520.02,2,0,19
1695,2007,5,1225069.95,2,0,19
1696,2008,5,1158219.97,2,0,19
1697,2009,5,1100979.98,2,0,19
1698,2010,5,1156479.98,2,0,19
1699,2011,5,1213520.02,2,0,19
1700,2012,5,1253609.99,2,0,19
1701,2013,5,1262780.03,2,0,19
1702,2014,5,1217120.0,2,0,19
1703,2015,5,1179439.94,2,0,19
1704,2016,5,1167790.04,2,0,19
1705,2017,5,1155229.98,2,0,19
1706,2018,5,1116150.02,2,0,19
1707,2019,5,1081569.95,2,0,19
1708,2020,5,886566.5,2,0,19
1709,2021,5,540832.97,2,0,19
1710,1992,5,297050.0,2,0,20
1711,1993,5,327600.0,2,0,20
1712,1994,5,354280.0,2,0,20
1713,1995,5,385410.0,2,0,20
1714,1996,5,409990.0,2,0,20
1715,1997,5,431640.0,2,0,20
1716,1998,5,366570.0,2,0,20
1717,1999,5,401880.0,2,0,20
1718,2000,5,456660.0,2,0,20
1719,2001,5,471530.0,2,0,20
1720,2002,5,463000.0,2,0,20
1721,2003,5,465700.01,2,0,20
1722,2004,5,485910.0,2,0,20
1723,2005,5,481000.0,2,0,20
1724,2006,5,487850.01,2,0,20
1725,2007,5,503690.0,2,0,20
1726,2008,5,514919.98,2,0,20
1727,2009,5,526640.01,2,0,20
1728,2010,5,575219.97,2,0,20
1729,2011,5,598479.98,2,0,20
1730,2012,5,600320.01,2,0,20
1731,2013,5,599599.98,2,0,20
1732,2014,5,588090.03,2,0,20
1733,2015,5,607830.02,2,0,20
1734,2016,5,615880.0,2,0,20
1735,2017,5,626630.0,2,0,20
1736,2018,5,630640.01,2,0,20
1737,2019,5,610789.98,2,0,20
1738,2020,5,805793.43,2,0,20
1739,2021,5,305443.99,2,0,20
1740,1992,5,26340.0,0,2,21
1741,1993,5,30580.0,0,2,21
1742,1994,5,38640.0,0,2,21
1743,1995,5,43480.0,0,2,21
1744,1996,5,45430.0,0,2,21
1745,1997,5,42200.0,0,2,21
1746,1998,5,41900.0,0,2,21
1747,1999,5,43220.0,0,2,21
1748,2000,5,44720.0,0,2,21
1749,2001,5,44450.0,0,2,21
1750,2002,5,45590.0,0,2,21
1751,2003,5,48920.0,0,2,21
1752,2004,5,48460.0,0,2,21
1753,2005,5,52990.0,0,2,21
1754,2006,5,52920.0,0,2,21
1755,2007,5,49390.0,0,2,21
1756,2008,5,53270.0,0,2,21
1757,2009,5,56400.0,0,2,21
1758,2010,5,59550.0,0,2,21
1759,2011,5,41950.0,0,2,21
1760,2012,5,57630.0,0,2,21
1761,2013,5,58610.0,0,2,21
1762,2014,5,58000.0,0,2,21
1763,2015,5,51330.0,0,2,21
1764,2016,5,50950.0,0,2,21
1765,2017,5,55160.0,0,2,21
1766,2018,5,56620.0,0,2,21
1767,2019,5,56800.0,0,2,21
1768,2020,5,62173.25,0,2,21
1769,2021,5,28436.5,0,2,21
1770,1992,5,24880.0,0,1,22
1771,1993,5,25580.0,0,1,22
1772,1994,5,27710.0,0,1,22
1773,1995,5,28790.0,0,1,22
1774,1996,5,28480.0,0,1,22
1775,1997,5,29900.0,0,1,22
1776,1998,5,30630.0,0,1,22
1777,1999,5,32200.0,0,1,22
1778,2000,5,32880.0,0,1,22
1779,2001,5,36270.0,0,1,22
1780,2002,5,37470.0,0,1,22
1781,2003,5,37250.0,0,1,22
1782,2004,5,40990.0,0,1,22
1783,2005,5,43580.0,0,1,22
1784,2006,5,45000.0,0,1,22
1785,2007,5,46350.0,0,1,22
1786,2008,5,48630.0,0,1,22
1787,2009,5,48750.0,0,1,22
1788,2010,5,51760.0,0,1,22
1789,2011,5,55940.0,0,1,22
1790,2012,5,58080.0,0,1,22
1791,2013,5,57590.0,0,1,22
1792,2014,5,58690.0,0,1,22
1793,2015,5,60410.0,0,1,22
1794,2016,5,60320.0,0,1,22
1795,2017,5,63520.0,0,1,22
1796,2018,5,64960.0,0,1,22
1797,2019,5,71480.0,0,1,22
1798,2020,5,66106.75,0,1,22
1799,2021,5,35789.5,0,1,22
1800,1992,5,291680.0,1,2,23
1801,1993,5,300670.0,1,2,23
1802,1994,5,326500.0,1,2,23
1803,1995,5,306840.0,1,2,23
1804,1996,5,322700.0,1,2,23
1805,1997,5,342480.0,1,2,23
